Proceso","pc1","pc2","pc4","v1x","v3x","x1","x2","x3
1","0.110618","1.37313","-0.446181","9","24","63.7377","690.335","0
1","-0.650865","0.675437","-0.466429","9","26","70.7107","609.559","0
1","0.619607","1.36458","-0.568596","22","50","39.5285","187.5","241.415
1","-0.586134","-0.962321","1.28082","13","49","17.6777","1065.44","257.694
1","-0.312421","-0.11372","0.315156","9","27","80.0391","1623.12","12.5
1","-0.116757","-0.325317","-0.430214","9","27","75","1526.84","0
1","-0.498843","0.843991","0.847625","9","47","17.6777","212.5","37.5
1","0.523825","1.62562","-0.044551","13","25","80.0391","964.527","45.0694
1","-0.937789","0.444471","-0.104881","9","47","25","225.347","27.9508
1","-0.311476","0.671981","0.766622","9","58","12.5","460.977","100
1","-0.834994","1.41596","0.133433","9","26","35.3553","45.0694","200
1","-0.500899","-1.04279","-0.820256","9","27","206.912","1176.4","25
1","0.205761","0.076731","-0.080478","9","25","128.695","125","45.0694
1","1.33087","1.53831","-0.489203","9","27","138.067","151.038","25
1","-0.441628","-1.02334","0.034596","9","26","51.5388","364.434","112.5
1","0.273548","1.29539","0.400358","9","26","128.695","222.556","12.5
1","-1.26443","-0.780107","0.468955","9","27","45.0694","540.977","162.5
1","0.550437","0.431664","0.168511","9","24","51.5388","374.583","250
1","-1.00207","-1.24075","-1.03815","9","25","103.078","304.138","88.3884
1","-0.686476","-0.483413","0.485903","9","24","0","265.754","70.7107
1","-0.29086","0.756699","0.178532","9","25","62.5","341.184","0
1","0.116726","-2.59556","-1.52755","9","24","39.5285","387.702","12.5
1","0.93879","1.49907","-1.69895","22","31","25","267.512","25
1","1.11304","-2.99095","-1.17022","9","10","45.0694","412.5","62.5
1","0.40242","1.34142","0.235831","13","29","87.5","218.303","152.582
1","0.010127","-0.266028","-0.525299","9","12","100.778","265.754","0
1","-0.604048","-1.01196","-1.09889","9","53","25","283.395","50
1","0.901469","-0.887494","0.57374","9","23","39.5285","274.146","17.6777
1","0.23488","0.580436","1.61125","9","32","25","25","37.5
1","1.23123","1.14039","0.376204","13","32","106.8","62.5","12.5
1","0.579823","0.352417","0.959707","9","21","117.925","128.695","50
1","0.227112","-2.33801","-1.19223","9","14","67.3146","123.744","0
1","0.355196","-2.18429","1.83846","9","12","25","128.695","12.5
1","0.150937","-1.75091","-0.216049","9","12","100.778","128.695","106.8
1","1.79789","0.104393","0.237047","17","10","12.5","363.361","25
1","0.784161","0.233495","-0.907449","9","12","53.033","0","0
1","-0.115682","0.020592","3.3675","9","2","83.8525","327.156","12.5
1","0.341087","-1.64514","1.82583","9","2","25","406.586","12.5
1","2.351","1.25344","-0.859369","9","29","37.5","391.312","251.558
1","0.259691","-0.059083","-0.03131","9","12","62.5","152.582","75
1","3.69517","1.44582","-0.292643","16","36","62.5","37.5","208.041
1","1.93803","0.174251","-1.17753","13","23","208.041","745.193","12.5
1","3.77842","-0.197869","-1.76609","9","1","189.159","287.5","50
1","4.50807","-0.178805","-0.257892","9","1","215.783","269.838","35.3553
1","1.05927","0.90103","1.41875","13","41","25","308.727","12.5
1","-0.27242","-1.30639","0.041605","17","53","107.529","25","117.925
1","2.80121","1.84164","0.584077","9","41","50","630.971","12.5
1","0.265858","0.679892","-0.407315","10","55","187.5","1050.67","12.5
1","0.69074","0.169179","0.649294","10","55","25","285.044","25
1","0.867766","0.567873","0.360566","13","42","35.3553","487.5","27.9508
1","1.90965","1.87683","-0.690147","8","55","75","106.066","242.706
1","-0.138643","-0.597571","-0.209019","10","55","87.5","882.557","112.5
1","-0.444069","-1.3533","1.62536","10","55","67.3146","980.115","138.067
1","0.131746","-1.19142","-0.471508","13","41","0","1279.89","12.5
1","0.776143","-2.02492","-0.962572","13","41","35.3553","1319.21","25
1","2.27647","-1.35865","-1.11107","9","41","115.244","1292.1","95.1972
1","5.09935","-0.514265","-0.840642","9","40","75","1150.34","12.5
1","1.23933","0.419818","-0.744216","9","44","79.0569","230.489","212.5
1","1.77723","-0.682044","-2.2296","9","41","35.3553","1070.19","62.5
1","2.43067","0.380202","-1.74411","9","40","35.3553","933.408","80.0391
1","2.80231","2.26065","0.18941","9","41","62.5","185.826","12.5
1","-0.335257","-0.826083","-0.130208","9","55","170.018","364.434","62.5
1","2.4693","1.05349","0.254352","9","40","45.0694","450","25
1","1.74092","0.324754","-0.442464","9","40","17.6777","547.865","12.5
1","2.07586","-1.04156","-1.82008","17","54","142.522","262.797","12.5
1","3.00747","1.18493","-0.947247","17","54","125.623","395.285","25
1","2.2181","-0.654742","0.161186","17","12","212.5","295.011","12.5
1","1.70456","-0.523103","-1.31029","9","54","206.155","592.268","39.5285
1","0.381423","0.528293","2.05401","13","60","12.5","562.5","170.018
1","1.8689","0.679244","-0.067392","9","12","176.777","25","17.6777
0","-1.4904","0.344427","-0.021471","21","62","318.689","1197.2","51.5388
0","-1.07357","-0.987834","0.360152","21","62","162.5","1727.22","35.3553
0","-1.45104","0.294594","-0.133672","21","56","115.244","135.208","50
0","-1.47507","-0.554551","-0.381445","21","64","330.009","715.564","39.5285
0","-1.31316","-0.500591","-0.08889","21","62","194.454","1944.95","35.3553
0","-1.34029","-0.587476","0.216244","21","56","170.018","336.573","139.754
0","-0.807725","0.674082","0.76509","21","56","162.5","1248.31","83.8525
0","-0.912128","0.954694","-0.170018","21","62","127.475","2364.75","130.504
0","-0.810788","0.648936","0.517688","6","64","170.018","926.35","75
0","-0.950847","0.995215","0.044208","21","56","213.6","815.188","45.0694
0","-0.721446","0.40456","0.234297","21","62","296.332","1114.96","35.3553
0","-1.00284","1.18589","-0.115233","21","62","150.52","1784.88","403.113
0","-1.08714","0.221882","0.095944","21","64","91.0014","275.284","88.3884
0","-0.708164","1.21447","-0.480761","21","56","185.826","1045","90.1388
0","-1.56361","-0.152161","-0.321591","21","62","128.695","1902.51","100
0","-1.3688","-0.53182","0.357838","21","56","325.24","387.5","35.3553
0","-1.16861","-0.342217","0.715164","21","62","325.96","2005.62","50
0","-0.723457","1.16094","-0.545245","21","56","596.343","1112.5","37.5
0","-1.4274","-0.478795","0.099601","21","62","285.318","350","175
0","-1.51384","-0.463773","-0.329576","21","56","238.812","1338.2","67.3146
0","-0.578422","0.375388","0.82403","21","64","327.156","1280.62","70.7107
0","-1.53309","-0.77978","-1.06346","13","62","37.5","1600.78","225.347
0","-1.2572","1.43901","-0.871735","21","56","238.812","257.694","0
0","-0.949412","0.822251","0.29348","21","64","106.8","1130.89","113.192
0","-1.11689","0.362394","-0.329779","21","56","320.156","1396.03","70.7107
0","-0.981532","0.45132","0.123345","21","56","225.347","1251","125
0","-1.17485","1.06139","-0.536162","21","56","51.5388","12.5","90.1388
0","-1.28828","1.51059","-0.270695","21","56","139.754","912.842","312.5
0","-1.54895","0.00542","-0.073525","21","56","336.573","1694.48","55.9017
0","-0.726416","0.373034","0.490037","21","64","585.769","743.303","39.5285
0","-0.426222","0.87549","0.526338","21","56","221.501","539.821","62.5
0","-1.34557","0.242001","-0.977456","21","64","113.192","921.7","25
0","-1.26389","1.53133","-0.845125","21","56","249.061","300.52","45.0694
0","-1.42016","-1.04086","-0.109091","21","56","127.475","127.475","70.7107
0","-1.24257","0.491242","-0.519202","6","64","201.556","991.369","345.733
0","-1.15385","-0.35778","0.68264","21","56","45.0694","578.387","76.0345
0","-1.24998","0.568592","-0.222576","21","56","100.778","944.805","72.8869
0","-0.920988","0.315587","0.618645","21","56","123.744","115.244","296.332
0","-1.02335","1.25882","-0.354935","21","64","425","491.967","45.0694
0","-1.30013","-0.401204","0.262944","21","56","176.777","588.032","205.015
0","-1.09286","0.155243","0.248182","21","56","111.803","218.303","12.5
0","-1.25063","-0.327204","0.357315","21","64","235.85","1025.99","12.5
0","-0.907542","-0.016014","0.27575","21","56","223.607","1226.02","25
0","-0.843471","0.490802","0.735876","21","56","39.5285","330.955","55.9017
0","-1.29639","1.27149","-0.248614","21","56","158.114","515.388","62.5
0","-1.36136","-0.63246","0.406025","9","64","80.0391","302.076","306.441
0","-1.32734","0.667771","-0.00051","21","56","150.52","139.754","45.0694
0","-1.50173","0.400055","-0.648217","21","62","62.5","1031.16","25
0","-0.624632","0.763347","0.056083","21","56","112.5","869.626","206.155
0","-0.873439","0.247581","0.461499","21","56","62.5","462.5","27.9508
0","-1.28432","-1.2379","0.621014","21","64","289.935","446.689","309.233
0","-1.40752","-0.536367","0.179624","9","28","87.5","273.004","45.0694
0","-0.938346","0.903753","-0.177714","21","56","298.172","868.278","45.0694
0","-1.35308","-0.034934","-0.148808","21","56","776.611","1468.2","80.0391
0","-1.165","1.44224","-0.539168","6","56","389.31","118.585","156.625
0","-1.27374","-0.724148","-0.284577","21","56","189.159","1759.13","35.3553
0","-0.969389","0.635115","-0.78854","21","64","390.712","222.556","37.5
0","-0.522357","0.509689","1.02274","21","56","51.5388","735.909","90.1388
0","-1.49965","0.005294","-0.353021","3","64","130.504","246.221","0
0","-1.3303","0.872553","-0.082037","21","56","103.078","604.152","45.0694
0","-0.83499","0.769975","0.53917","21","56","348.658","614.537","62.5
0","-1.33305","-0.559283","0.309067","21","56","106.8","164.412","76.0345
0","-1.29298","0.585457","-0.284852","21","28","218.303","37.5","292.884
0","-1.60993","-0.200116","-1.08061","9","56","173.656","486.377","106.8
0","-0.902676","0.957827","-0.022639","21","56","324.519","534","118.585
0","-0.59801","0.073268","0.893006","21","56","400.195","45.0694","25
0","-0.890977","0.352925","-0.200378","21","56","134.629","274.146","39.5285
0","-0.927951","0.725893","0.09981","21","56","151.038","573.64","50
0","-0.658717","0.677409","0.393973","21","56","197.642","87.5","67.3146
0","-1.4631","-0.218464","-0.434851","6","56","187.916","352.89","83.8525
0","-1.15366","1.38698","-0.50495","21","56","100.778","379.556","170.018
0","-1.33575","-0.797322","0.651004","21","58","53.033","1728.48","402.531
0","-0.866019","0.970248","0.552784","6","58","62.5","232.513","125
0","-0.909565","0.988955","0.187361","6","56","62.5","76.0345","83.8525
0","-1.52564","-0.584129","-0.039428","6","58","138.067","45.0694","187.5
0","-0.834084","0.606076","-0.321677","13","27","100.778","274.146","88.3884
0","-1.6142","-0.305088","-0.621148","1","56","245.586","269.258","35.3553
0","-0.682482","0.825563","0.119765","6","56","87.5","506.211","25
0","-1.44908","-0.669412","0.247025","6","56","118.585","125.623","100.778
0","-0.861333","1.04451","0.549012","6","56","55.9017","115.244","70.7107
0","-1.17886","0.251353","0.357482","4","27","62.5","12.5","262.5
0","-1.58955","-0.225534","-1.29691","1","56","194.454","118.585","17.6777
0","-1.13943","-0.524157","0.351153","1","56","191.213","296.332","112.5
0","-0.728287","-0.066101","0.837154","6","58","213.966","67.3146","123.744
0","-1.00622","1.33434","0.357169","1","62","12.5","88.3884","76.0345
0","-0.996127","-1.25373","0.719863","9","60","17.6777","626.124","53.033
0","-0.799165","0.561248","0.977793","13","60","25","640.312","162.98
0","-0.858251","1.16137","1.0355","6","26","103.078","17.6777","12.5
0","-0.399233","0.869235","0.362438","9","27","45.0694","1000.7","67.3146
0","0.599878","0.463249","1.34852","9","60","27.9508","162.5","162.5
0","-0.868515","1.33685","-0.898288","13","60","12.5","711.732","190.804
0","-0.298369","0.242203","-0.561958","9","27","203.485","218.303","0
0","-0.916965","0.930556","1.34326","18","27","0","135.208","233.519
0","-1.30354","-0.633309","0.085043","13","27","25","531.066","80.0391
0","-0.992129","1.41765","-0.537556","13","58","45.0694","175","128.695
0","-0.97578","0.970548","-0.363264","13","27","37.5","956.72","167.705
0","-1.28972","-0.360491","1.04124","22","27","0","206.155","150
0","-0.404283","0.059849","0.675149","13","24","62.5","88.3884","296.332
0","-0.993766","0.6558","0.590038","13","26","0","673.146","288.585
0","-0.613546","1.16484","1.18626","22","27","79.0569","151.038","27.9508
0","-1.1173","-0.327291","-0.318056","18","27","0","436.069","97.6281
0","-0.950382","0.541182","0.647064","13","27","37.5","592.663","130.504
0","-1.02275","0.935803","-0.442399","9","58","125","178.973","200
0","-1.21643","-0.072277","0.220659","13","27","25","117.925","100.778
0","-1.00246","1.38287","-0.086896","13","58","0","527.376","62.5
0","-1.11547","-1.0155","0.383447","9","58","100","640.8","135.208
0","-1.33411","-0.28216","0.5328","13","58","17.6777","187.5","118.585
0","-0.590919","-1.68805","-0.49633","9","24","191.213","684.767","115.244
0","-0.7617","1.26705","0.667142","13","25","0","377.905","106.8
0","-1.02987","1.47823","0.716738","13","24","17.6777","921.022","53.033
0","-0.671948","0.586853","0.651862","9","58","12.5","651.92","53.033
0","-0.312074","-2.30881","-0.861878","9","24","63.7377","365.932","72.8869
0","-0.970908","1.35837","-0.860599","13","58","245.586","76.0345","0
0","-0.913276","-0.698797","0.985366","10","58","37.5","100","53.033
0","-0.808035","-0.576083","0.735972","6","58","162.5","297.122","112.5
0","-0.914402","-0.008179","0.416665","9","58","256.479","154.616","25
0","-1.31338","1.58589","0.28611","9","58","0","39.5285","201.556
0","-0.791087","0.356743","0.85264","13","58","12.5","100","39.5285
0","-1.58714","0.413551","0.202662","13","27","25","246.221","76.0345
0","-1.28413","0.797502","0.341642","13","27","39.5285","203.485","62.5
0","-1.67379","-0.264205","0.468917","13","27","25","12.5","35.3553
0","-0.35631","-1.90749","-0.793113","9","25","135.208","37.5","35.3553
0","-1.11271","0.025881","0.943459","13","27","35.3553","309.233","25
0","-1.57599","0.934208","-0.763126","13","27","25","382.426","25
0","0.627733","-0.371087","-0.598474","9","23","118.585","213.6","0
0","-0.46759","0.956772","0.699468","13","24","17.6777","385.073","62.5
0","-1.38494","-0.08113","-1.20089","13","24","12.5","154.616","128.695
0","-1.219","1.03127","0.336662","13","25","0","115.244","45.0694
0","-0.864214","1.25677","0.288373","13","24","88.3884","360.555","39.5285
0","-0.298118","-0.491592","-0.866142","9","24","75","0","12.5
0","-0.339355","0.910089","0.481719","13","25","0","388.909","88.3884
0","-1.41764","0.30357","0.7684","18","60","0","212.5","12.5
0","-1.84097","0.225593","0.426595","9","23","39.5285","454.32","75
0","-0.886707","1.60281","0.699931","9","25","0","45.0694","27.9508
0","-0.980364","1.49902","0.822918","9","60","12.5","62.5","62.5
0","-1.61562","0.247217","0.801309","9","27","12.5","37.5","27.9508
0","-1.23019","1.60492","0.221502","13","23","0","280.903","35.3553
0","-0.242672","1.44002","1.28819","13","12","25","130.504","112.5
0","-1.34552","2.21275","-0.758929","9","24","39.5285","55.9017","12.5
0","0.241914","1.44334","-0.431054","13","27","39.5285","17.6777","88.3884
0","0.419131","1.07157","-0.147702","13","27","45.0694","123.111","62.5
0","0.45715","0.307549","0.300028","13","13","50","574.592","130.504
0","-0.957261","1.89577","-0.005403","13","27","12.5","128.695","0
0","-1.63801","0.47573","1.53687","13","12","0","45.0694","167.705
0","0.237108","-0.033183","0.623995","13","20","67.3146","197.642","35.3553
0","0.459909","0.080281","1.10921","13","52","12.5","288.585","12.5
0","-1.58287","-0.29866","0.935818","9","24","35.3553","37.5","97.6281
0","1.70426","-0.780597","-0.624529","13","15","72.8869","364.434","206.155
0","-0.0427","1.64293","2.34451","13","2","55.9017","111.803","137.5
0","-0.008896","0.394287","0.386896","13","53","12.5","17.6777","80.0391
0","-0.28975","-0.921218","0.042714","9","53","97.6281","318.198","79.0569
0","1.00065","-1.49382","-0.645413","13","12","100.778","146.309","35.3553
0","2.25013","-1.09753","-0.854415","13","14","145.774","495.763","0
0","-0.511812","1.07082","0.748672","8","27","27.9508","527.524","360.555
0","-0.453808","-1.144","1.18165","9","20","17.6777","72.8869","76.0345
0","-0.578912","0.466098","0.60666","13","27","0","27.9508","132.877
0","-0.091216","1.59449","2.01269","13","2","12.5","37.5","53.033
0","-0.488178","-1.31877","-0.630497","13","27","12.5","25","194.052
0","-0.776613","1.33848","0.904065","13","60","0","167.705","27.9508
0","-0.376284","1.07278","2.01198","13","3","0","27.9508","240.442
0","-0.382811","0.179277","0.878293","13","26","12.5","353.553","35.3553
0","1.10825","1.50817","-0.109144","9","53","128.695","39.5285","62.5
0","-0.76862","0.615404","-0.045895","13","24","12.5","413.824","53.033
0","2.00646","-0.113155","-0.640358","11","5","12.5","225","12.5
0","-0.667287","1.66702","0.561379","13","26","12.5","62.5","117.925
0","1.47047","0.012602","1.13053","13","53","176.777","275.284","35.3553
0","-0.128084","1.04404","0.623476","9","53","12.5","380.173","35.3553
0","-0.438083","1.10068","0.370225","13","27","12.5","633.69","39.5285
0","0.754273","-2.01507","-2.2804","9","10","76.0345","512.652","25
0","-0.416688","-0.630033","0.690026","13","26","17.6777","459.959","25
0","-0.900647","-0.843548","1.21274","13","25","0","625.125","17.6777
0","-0.659373","-0.284278","1.81939","13","9","12.5","79.0569","218.303
0","0.24069","-1.20427","-0.570342","13","53","127.475","327.156","45.0694
0","-0.027659","-1.49535","-2.03646","13","42","95.1972","397.06","0
0","-0.8493","0.153748","0.851317","18","53","0","397.06","125
0","-0.727514","0.767364","0.394585","10","55","0","25","138.067
0","-0.847105","0.716481","0.491959","13","60","12.5","39.5285","0
0","-0.160032","0.918933","1.37525","13","55","45.0694","156.625","76.0345
0","0.618069","-2.10929","0.878782","9","42","0","166.771","95.1972
0","0.441296","-2.24254","-0.151401","8","9","123.111","212.132","0
0","-0.187218","1.09173","0.230915","13","53","80.0391","62.5","70.7107
0","-1.11958","-0.526036","0.621991","9","55","35.3553","83.8525","194.052
0","-0.475004","0.645643","1.78539","13","27","12.5","90.1388","12.5
0","-0.81284","0.355662","0.738931","9","44","12.5","900.087","67.3146
0","-0.801677","1.69357","0.272717","9","55","25","27.9508","185.826
0","0.528617","0.825598","0.849176","13","55","62.5","12.5","12.5
0","-0.677707","1.54711","0.055176","18","41","0","542.707","35.3553
0","-1.18458","-0.293846","1.12075","17","55","27.9508","62.5","103.078
0","-0.318174","0.250227","0.357809","13","16","25","230.489","51.5388
0","0.121982","1.23718","0.863982","18","55","0","12.5","72.8869
0","1.49893","-0.915427","-1.37296","9","11","88.3884","468.041","12.5
0","3.35865","-0.876863","-1.83815","10","8","88.3884","391.512","91.0014
0","0.780522","0.043424","-2.4665","9","11","112.5","371.231","0
0","-0.806519","-0.310507","-1.6551","17","55","173.656","277.545","67.3146
0","1.40962","-0.546868","-1.08363","13","11","162.98","398.63","12.5
